090018,大成新锐产业混合,4,3
001054,工银新金融股票,4,0
000339,长城医疗保健混合,4,0
166009,中欧新动力混合(LOF) -A,4,5
360007,光大保德信优势配置混合,4,4
050018,博时行业轮动混合,4,3
161903,万家行业优选混合 (LOF),4,0
530016,建信恒稳价值混合,4,4
001015,华夏沪深300指数增强A,4,0
162509,国联安双禧中证100指数分级,4,3
000945,华夏医疗健康混合A,4,0
519008,汇添富优势精选混合,4,4
420003,天弘永定价值成长混合,4,4
040035,华安逆向策略混合,4,5
161606,融通行业景气混合,4,3
000176,嘉实沪深300指数研究增强,4,0
000711,嘉实医疗保健股票,4,0
070023,嘉实深证基本面120ETF联接A,4,5
257030,国联安优势混合,4,3
050014,博时创业成长混合A,4,4
159910,嘉实深证基本面120ETF,4,5
001016,华夏沪深300指数增强C,4,0
000020,景顺长城品质投资混合,4,4
161207,国投瑞银瑞和沪深300指数,4,4
000946,华夏医疗健康混合C,4,0
310318,申万菱信沪深300指数增强,4,4
110025,易方达资源行业混合,4,3
210002,金鹰红利价值混合,4,5
090015,大成内需增长混合A,4,4
202003,南方绩优成长混合A,4,3
001040,新华策略精选股票,4,0
161607,融通巨潮100指数(LOF)A\B,4,3
000547,建信健康民生混合,4,0
320022,诺安研究精选股票,4,0
530011,建信内生动力混合,4,3
020015,国泰区位优势混合,4,4
165519,信诚中证800医药指数分级,4,0
160607,鹏华价值优势混合(LOF),4,4
000056,建信消费升级混合,4,3
163804,中银收益混合A,4,4
001163,银华中国梦30股票,4,0
519015,海富通精选贰号混合,4,2
200008,长城品牌优选混合,4,4
571002,诺德主题灵活配置混合,4,4
512120,华安中证细分医药ETF,4,0
519674,银河创新成长混合,4,4
376510,上投摩根大盘蓝筹股票,4,2
519606,国泰金鑫股票,4,0
180018,银华和谐主题混合,4,4
260115,景顺长城中小盘混合,4,3
519027,海富通上证周期ETF联接,4,3
373020,上投摩根双核平衡混合,4,3
000373,华安中证细分医药ETF联接A,4,0
360012,光大保德信中小盘混合,4,4
519011,海富通精选混合,4,3
000523,国投瑞银医疗保健行业灵活配置混合,4,0
090001,大成价值增长混合,4,5
000756,建信潜力新蓝筹股票,4,0
470058,汇添富可转换债券A,4,3
202002,南方稳健成长贰号混合,4,3
166801,浙商聚潮新思维混合,4,5
000376,华安中证细分医药ETF联接C,4,0
001104,华安新丝路主题股票,4,0
202027,南方高端装备灵活配置混合A,4,0
200002,长城久泰沪深300指数,4,3
320012,诺安主题精选混合,4,5
202001,南方稳健成长混合,4,3
159913,交银深证300价值ETF,4,4
519686,交银上证180公司治理ETF联接,4,3
001171,工银瑞信养老产业股票,4,0
206009,鹏华新兴产业混合,4,4
160615,鹏华沪深300指数(LOF),4,4
519706,交银深证300价值ETF联接,4,4
530018,建信深证100指数增强,4,4
163801,中银中国混合(LOF),4,3
165515,信诚沪深300指数分级,4,3
519017,大成积极成长混合,4,4
165309,建信沪深300指数(LOF),4,3
000051,华夏沪深300ETF联接A,4,4
370023,上投摩根中证消费服务指数,4,4
000536,前海开源可转债债券,4,0
200007,长城安心回报混合,4,3
110020,易方达沪深300ETF联接,4,4
040180,华安上证180ETF联接,4,3
020011,国泰沪深300指数A,4,3
160627,鹏华策略优选灵活配置混合,4,0
160311,华夏蓝筹混合(LOF),4,4
001420,南方大数据300指数A,4,0
020009,国泰金鹏蓝筹混合,4,4
510330,华夏沪深300ETF,4,4
360011,光大保德信动态优选混合,4,4
159908,博时深证基本面200ETF,4,4
070099,嘉实优质企业混合,4,3
160706,嘉实沪深300ETF联接 (LOF)A,4,3
001426,南方大数据300指数C,4,0
460300,华泰柏瑞沪深300ETF联接,4,3
740001,长安宏观策略混合,4,3
210001,金鹰成份股优选混合,4,4
210003,金鹰行业优势混合,4,3
000867,华宝品质生活股票,4,0
050012,博时策略混合,4,3
161213,国投瑞银中证下游消费与服务产业指数（LOF）,4,4
050021,博时深证基本面200ETF联接,4,4
001306,中欧永裕混合A,4,0
163118,申万菱信中证申万医药生物指数分级,4,0
270007,广发大盘成长混合,4,4
160603,鹏华普天收益混合,4,4
288002,华夏收入混合,4,4
001307,中欧永裕混合C,4,0
164401,前海开源中证健康产业指数分级,4,0
260104,景顺长城内需增长混合,4,3
161227,国投瑞银瑞福深证100指数(LOF),4,4
000354,长盛城镇化主题混合,4,0
531020,建信转债增强债券C,4,5
001421,南方量化成长股票,4,0
000297,鹏华可转债债券,4,0
550001,信诚四季红混合,4,3
180013,银华领先策略混合,4,4
688888,浙商聚潮产业成长混合,4,3
519039,长盛同德主题混合,4,4
257010,国联安小盘精选混合,4,4
100051,富国可转债,4,4
160626,鹏华中证信息技术指数分级,4,0
001396,建信互联网+产业升级股票,4,0
512330,南方中证500信息技术指数ETF,4,0
001361,景顺长城中证TMT150ETF联接,4,0
159909,招商深证TMT50ETF,4,0
200015,长城优化升级混合,3,2
000294,华安生态优先混合,3,0
206007,鹏华消费优选混合,3,4
162712,广发聚利债券(LOF),3,0
000130,大成景兴信用债债券A,3,5
610002,信达澳银精华配置混合,3,3
550005,信诚三得益债券 - B,3,3
270029,广发聚财信用债券A,3,5
000186,华泰柏瑞季季红债券,3,0
121013,国投瑞银纯债债券A,3,3
202101,南方宝元债券,3,5
519997,长信银利精选混合,3,3
000131,大成景兴信用债债券C,3,5
690005,民生加银内需增长混合,3,3
270030,广发聚财信用债券B,3,4
040040,华安纯债债券A,3,3
000128,大成景安短融债券A,3,4
519153,新华纯债添利债券 - C,3,5
519985,长信纯债壹号债券A,3,4
000188,华泰柏瑞丰盛纯债债券C,3,0
000148,易方达高等级信用债债券 - C,3,0
531021,建信纯债债券C,3,3
531014,建信双周安心理财债券B,3,4
110015,易方达行业领先混合,3,3
000191,富国信用债债券 -A/B,3,4
000153,大成景旭纯债债券C,3,0
001057,华夏理财30天债券A,3,3
001041,南方理财60天债券 - E,3,0
070037,嘉实纯债债券 - A,3,3
040041,华安纯债债券C,3,3
164606,华泰柏瑞信用增利债券(LOF),3,0
400030,东方添益债券,3,0
110037,易方达纯债债券 - A,3,3
660116,农银7天理财债券 - B,3,3
000694,鑫元鸿利债券,3,0
380002,中银理财14天债券 - B,3,3
000791,银华双月定期理财债券A,3,0
202303,南方理财14天债券 - A,3,3
470060,汇添富理财60天债券A,3,3
000015,华夏纯债债券A,3,3
202305,南方理财60天债券 - A,3,3
000037,广发理财7天债券A,3,3
470030,汇添富理财30天债券A,3,3
485020,工银14天理财债券B,3,4
380005,中银纯债债券 - A,3,3
217026,招商理财7天债券 - B,3,3
690212,民生加银家盈理财7天 - B,3,1
360019,光大保德信添天盈理财债券A,3,2
485018,工银7天理财债券B,3,3
750002,安信目标收益债券A,3,3
000629,圆信永丰纯债债券 - A,3,0
485122,工银60天理财债券A,3,3
660003,农银平衡双利混合,3,3
000323,农银14天理财债券 - B,3,0
519061,海富通纯债债券A,3,0
531029,建信双月安心理财债券B,3,3
380007,中银理财7天债券 - A,3,3
000084,博时安盈债券A,3,3
090021,大成月添利理财债券A,3,3
001497,大成月添利理财债券E,3,0
000147,易方达高等级信用债债券 - A,3,0
530028,建信月盈安心理财债券A,3,3
380010,中银理财30天债券 - A,3,2
001485,华安添颐养老混合,3,0
000898,华富恒稳纯债债券A,3,0
164105,华富强化回报债券(LOF),3,0
070038,嘉实纯债债券 - C,3,2
100066,富国纯债债券发起 - A/B,3,3
217003,招商安泰债券 - A,3,3
420009,天弘安康颐养混合,3,3
380006,中银纯债债券 - C,3,3
110027,易方达安心回报债券 - A,3,5
519725,交银双轮动 - C,3,2
000889,上投摩根纯债添利债券 - A,3,0
000305,中银中高等级债券A,3,0
110038,易方达纯债债券 - C,3,3
290009,泰信周期回报债券,3,3
590010,中邮稳定收益债券C,3,3
000139,富国国有企业债债券 - A/B,3,0
000016,华夏纯债债券C,3,3
000489,光大保德信岁末红利纯债A,3,0
400025,东方新兴成长混合,3,0
519023,海富通稳健添利债券C,3,2
519060,海富通纯债债券C,3,0
166401,浦银安盛稳健增利债券(LOF)C,3,2
000070,国投瑞银中高等级债券C,3,3
660013,农银信用添利债券,3,3
550018,信诚优质纯债 - A,3,4
000396,汇添富安心中国债券C,3,0
519188,万家信用恒利债券 - A,3,2
350006,天治稳健双盈债券,3,4
000085,博时安盈债券C,3,2
161221,国投瑞银双债增利债券(LOF)C,3,0
162715,广发聚源债券(LOF)A,3,2
165509,信诚增强收益债券 (LOF),3,0
000421,华泰柏瑞丰汇债券A,3,0
000801,中金纯债债券 - A,3,0
000458,英大领先回报混合,3,0
000630,圆信永丰纯债债券 - C,3,0
750003,安信目标收益债券C,3,3
400009,东方稳健回报债券,3,1
000899,华富恒稳纯债债券C,3,0
217203,招商安泰债券 - B,3,2
168001,国寿安保中证养老产业指数分级,3,0
000121,华夏永福混合A,3,0
202103,南方多利增强债券 - A,3,3
110028,易方达安心回报债券 - B,3,5
070025,嘉实信用债券A,3,3
410004,华富收益增强债券A,3,5
519186,万家稳健增利债券 - A,3,4
000355,南方丰元信用增强债券 - A,3,0
163819,中银信用增利债券 (LOF),3,0
000812,富国收益增强债券C,3,0
001021,华夏亚债中国指数A,3,2
200113,长城积极增利债券 - C,3,4
450018,国富恒久信用债券A,3,3
610003,信达澳银稳定价值债券 - A,3,3
000046,工银产业债券B,3,3
121009,国投瑞银稳定增利债券,3,4
470011,汇添富多元收益债券C,3,4
519189,万家信用恒利债券 - C,3,2
531008,建信稳定增利债券A,3,0
371020,上投摩根纯债债券 - A,3,3
000474,广发集鑫债券C,3,0
202102,南方多利增强债券 - C,3,2
000802,中金纯债债券 - C,3,0
360008,光大保德信增利收益债券A,3,1
100058,富国产业债债券,3,3
164808,工银四季收益债券(LOF),3,4
000473,广发集鑫债券A,3,0
000125,上投摩根天颐年丰混合A,3,0
450019,国富恒久信用债券C,3,3
470018,汇添富双利债券A,3,0
000356,南方丰元信用增强债券 - C,3,0
519187,万家稳健增利债券 - C,3,3
410005,华富收益增强债券B,3,4
070026,嘉实信用债券C,3,2
161813,银华信用债券 (LOF),3,3
040010,华安稳定收益债券B,3,3
519730,交银施罗德定期支付月月丰债券 - A,3,0
162607,景顺长城资源垄断混合(LOF),3,3
320004,诺安优化收益债券,3,3
610103,信达澳银稳定价值债券 - B,3,3
206008,鹏华丰盛债券,3,2
519002,华安安信消费混合,3,2
160602,鹏华普天债券 - A,3,3
151002,银河收益债券,3,5
530008,建信稳定增利债券C,3,4
519078,汇添富增强收益债券A,3,3
370021,上投摩根分红添利债券 - A,3,4
360009,光大保德信增利收益债券C,3,1
400016,东方强化收益债券,3,3
000692,汇添富双利债券C,3,0
180015,银华增强收益债券,3,3
485105,工银增强收益债券A,3,3
161505,银河通利债券(LOF) - A,3,0
000932,前海开源睿远稳健增利混合 - A,3,0
310508,申万菱信稳益宝债券,3,3
161115,易方达岁丰添利债券(LOF),3,0
000122,汇添富实业债债券A,3,4
070015,嘉实多元收益债券A,3,3
001001,华夏债券 - A/B,3,2
519731,交银施罗德定期支付月月丰债券 - C,3,0
110035,易方达双债增强债券 - A,3,2
000047,华夏双债债券A,3,3
000333,长城稳固收益债券 - A,3,0
519680,交银增利债券- A/B,3,2
160608,鹏华普天债券 - B,3,3
377240,上投摩根新兴动力混合A,3,2
470078,汇添富增强收益债券C,3,2
000236,工银月月薪定期支付债券A,3,0
080003,长盛积极配置债券,3,3
160718,嘉实多利分级债券,3,2
000048,华夏双债债券C,3,3
530009,建信收益增强债券A,3,4
162210,泰达宏利集利债券 - A,3,4
290003,泰信双息双利债券,3,2
